StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,SrcPkts,Location
2021-05-18 02:08:03.882691,2.7e-05,tcp,37.48.179.59,23297,   ->,167.99.141.164,554,S_RA,0,0,2,128,74,1,Frankfurt
2021-05-18 02:08:04.004536,0.054153,tcp,185.153.199.145,59670,   ->,167.71.64.32,41059,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:08:04.234254,2.5e-05,tcp,162.142.125.79,61180,   ->,167.71.64.32,8805,S_RA,0,0,2,112,58,1,Amsterdam
2021-05-18 02:08:10.980905,2.3e-05,tcp,89.248.165.202,60649,   ->,159.65.26.180,58005,S_RA,0,0,2,110,56,1,London
2021-05-18 02:08:17.071310,0.009703,tcp,45.143.203.17,54570,   ->,159.65.26.180,7596,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:08:26.870200,0.057399,tcp,45.134.26.45,59404,   ->,159.65.26.180,51621,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:08:27.650689,2.7e-05,tcp,138.197.138.103,61953,   ->,167.99.141.164,8086,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:08:27.803982,3.5e-05,tcp,198.199.74.179,61953,   ->,167.71.64.32,873,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 02:08:28.419141,0.03786,tcp,45.134.26.37,59270,   ->,167.99.141.164,5195,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:08:33.101440,0.052347,tcp,185.153.199.146,59689,   ->,167.71.64.32,15204,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:08:39.416966,0.023027,tcp,185.156.73.67,48921,   ->,167.99.141.164,43863,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:08:50.216379,0.015028,tcp,92.63.197.86,56335,   ->,167.99.141.164,8691,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:08:53.102647,0.046325,tcp,45.134.26.34,59221,   ->,167.71.64.32,50111,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:08:54.988110,0.013192,tcp,92.63.197.61,55929,   ->,167.99.141.164,8277,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:08:57.998993,2.5e-05,tcp,12.156.112.9,41814,   ->,167.99.141.164,1433,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:09:02.069320,0.056182,tcp,45.134.26.55,59575,   ->,159.65.26.180,45050,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:09:06.565360,0.052516,tcp,45.146.165.216,59121,   ->,167.71.64.32,64888,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:09:14.714693,0.044224,tcp,194.48.199.78,54606,   ->,159.65.26.180,9068,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:09:22.863724,0.19504,tcp,13.94.0.149,47429,   ->,159.65.26.180,8080,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:09:25.182028,2.5e-05,tcp,64.62.197.46,52115,   ->,167.71.64.32,8443,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 02:09:26.237504,2.7e-05,tcp,74.82.47.47,45077,   ->,159.65.26.180,8443,S_RA,0,0,2,110,56,1,London
2021-05-18 02:09:26.968687,2.6e-05,tcp,125.77.25.123,49295,   ->,159.65.26.180,1962,S_RA,0,0,2,110,56,1,London
2021-05-18 02:09:29.718319,0.057864,tcp,45.134.26.35,59237,   ->,159.65.26.180,3472,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:09:46.216347,0.409642,tcp,101.132.113.119,56409,   ->,159.65.26.180,8088,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:09:47.433912,3.5e-05,tcp,74.120.14.87,53346,   ->,159.65.26.180,9710,S_RA,32,32,2,112,58,1,London
2021-05-18 02:09:52.297073,0.037926,tcp,45.146.164.51,8080,   ->,167.99.141.164,5087,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:09:52.303550,0.05498,tcp,45.155.205.223,56186,   ->,159.65.26.180,7390,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:09:54.240879,2.7e-05,tcp,89.248.165.202,56462,   ->,167.99.141.164,58005,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:09:58.021273,0.013924,tcp,92.63.197.55,55209,   ->,167.99.141.164,7857,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:09:59.274888,4.5e-05,tcp,209.141.52.133,50660,   ->,167.99.141.164,80,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 02:10:08.088655,0.0156,tcp,92.63.197.86,56335,   ->,167.99.141.164,8791,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:10:08.103179,0.054564,tcp,45.134.26.48,59457,   ->,159.65.26.180,44104,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:10:08.730304,0.059461,tcp,45.134.26.53,59541,   ->,159.65.26.180,25912,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:10:14.127262,0.097572,tcp,194.26.29.166,47014,   ->,159.65.26.180,3016,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:10:16.093184,2.5e-05,tcp,192.241.215.188,51288,   ->,167.99.141.164,25,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:10:25.982660,0.203701,tcp,195.54.161.151,51453,   ->,159.65.26.180,32545,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:10:27.394368,1.561829,tcp,49.235.76.69,52215,   ->,159.65.26.180,2975,S_RA,0,0,6,356,194,3,London
2021-05-18 02:10:27.424972,1.530887,tcp,49.235.76.69,52216,   ->,159.65.26.180,8080,S_RA,0,0,6,356,194,3,London
2021-05-18 02:10:27.470903,1.593039,tcp,49.235.76.69,52217,   ->,159.65.26.180,4145,S_RA,96,96,6,356,194,3,London
2021-05-18 02:10:27.488491,1.562067,tcp,49.235.76.69,52218,   ->,159.65.26.180,4153,S_RA,0,0,6,356,194,3,London
2021-05-18 02:10:28.217677,0.045597,tcp,185.153.197.32,59105,   ->,167.71.64.32,6663,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:10:31.172275,0.050533,tcp,45.134.26.37,59270,   ->,167.71.64.32,63744,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:10:39.326641,0.052966,tcp,45.134.26.56,59595,   ->,167.71.64.32,10132,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:10:45.991010,0.047897,tcp,185.191.34.205,55527,   ->,167.99.141.164,7398,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:10:46.421796,5.2e-05,tcp,122.228.19.80,40692,   ->,167.71.64.32,11001,S_RA,0,0,2,112,58,1,Amsterdam
2021-05-18 02:10:54.568269,3e-05,tcp,5.125.138.167,30142,   ->,167.99.141.164,554,S_RA,72,72,2,128,74,1,Frankfurt
2021-05-18 02:10:55.506150,0.049594,tcp,193.27.228.58,59468,   ->,167.71.64.32,7333,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:11:22.120042,0.085079,tcp,193.242.145.14,58728,   ->,167.71.64.32,13398,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:11:23.304037,0.049865,tcp,45.134.26.49,59474,   ->,167.71.64.32,15157,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:11:29.888292,0.054601,tcp,185.191.34.213,53484,   ->,167.99.141.164,7431,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:11:39.868231,0.075016,tcp,45.134.26.57,59612,   ->,167.99.141.164,30070,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:11:42.256475,0.048491,tcp,45.155.205.79,51432,   ->,167.99.141.164,50043,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:11:46.367226,0.056687,tcp,45.134.26.41,59336,   ->,159.65.26.180,22775,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:11:46.891666,2.7e-05,tcp,104.238.205.46,80,   ->,167.71.64.32,40196,SA_R,0,0,2,128,74,1,Amsterdam
2021-05-18 02:11:47.201342,0.051233,tcp,45.146.164.149,57127,   ->,159.65.26.180,9372,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:11:54.210882,0.00517,tcp,45.143.203.2,43717,   ->,167.71.64.32,3048,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:12:00.352669,0.058457,tcp,45.143.200.46,48530,   ->,167.71.64.32,9690,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:12:02.299564,0.717038,tcp,187.95.27.88,50566,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 02:12:03.201819,0.028362,tcp,89.248.165.204,44109,   ->,159.65.26.180,6442,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:12:03.584492,0.737475,tcp,1.55.48.235,37402,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 02:12:03.709920,0.05646,tcp,185.191.34.213,53484,   ->,167.71.64.32,7429,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:12:05.078910,0.050991,tcp,45.134.26.35,59237,   ->,159.65.26.180,45232,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:12:09.748874,3.5e-05,tcp,64.62.197.114,49868,   ->,167.71.64.32,443,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 02:12:13.674009,0.011679,tcp,92.63.197.86,56335,   ->,159.65.26.180,8643,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:12:23.865722,0.052266,tcp,45.155.205.79,51432,   ->,167.99.141.164,5890,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:12:29.652090,0.043823,tcp,45.146.164.52,8080,   ->,167.71.64.32,5243,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:12:29.817506,0.049354,tcp,45.134.26.51,59508,   ->,167.99.141.164,33234,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:12:32.144717,2.6e-05,tcp,74.120.14.66,21333,   ->,167.99.141.164,885,S_RA,32,32,2,112,58,1,Frankfurt
2021-05-18 02:12:36.995726,0.038425,tcp,45.146.164.210,43903,   ->,167.99.141.164,33817,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:12:38.325982,0.605141,tcp,85.175.141.31,56950,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 02:12:38.571895,3.4e-05,tcp,206.166.251.147,49070,   ->,159.65.26.180,8080,S_RA,0,0,2,110,56,1,London
2021-05-18 02:12:38.922232,0.102319,tcp,45.134.26.46,59420,   ->,159.65.26.180,31529,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:12:39.243619,0.066469,tcp,92.63.196.13,48849,   ->,167.71.64.32,45000,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:12:40.731188,0.688991,tcp,183.88.228.168,61915,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 02:12:44.283072,0.046538,tcp,45.134.26.51,59508,   ->,167.99.141.164,8481,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:12:44.942802,2.7e-05,tcp,192.241.221.56,56925,   ->,167.99.141.164,32920,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:12:50.259119,0.010617,tcp,92.63.197.55,55209,   ->,159.65.26.180,7867,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:12:51.727516,2.6e-05,tcp,24.151.228.186,46335,   ->,167.71.64.32,22,S_RA,0,0,2,128,74,1,Amsterdam
2021-05-18 02:12:54.465798,0.060107,tcp,45.134.26.50,59491,   ->,159.65.26.180,41864,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:12:55.002214,3.1e-05,tcp,80.82.77.240,64344,   ->,159.65.26.180,2377,S_RA,0,0,2,110,56,1,London
2021-05-18 02:12:55.197098,2.6e-05,tcp,206.166.251.147,45423,   ->,167.71.64.32,8080,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 02:13:06.644754,3.1e-05,tcp,92.118.161.53,54327,   ->,159.65.26.180,873,S_RA,0,0,2,112,58,1,London
2021-05-18 02:13:07.845359,6e-06,tcp,167.248.133.86,18994,   ->,167.71.64.32,10026,S_RA,0,0,2,112,58,1,Amsterdam
2021-05-18 02:13:08.215336,2.7e-05,tcp,104.131.16.68,42697,   ->,167.99.141.164,3551,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:13:09.807154,0.58752,tcp,45.146.36.115,50172,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 02:13:13.296609,2.9e-05,tcp,185.167.96.236,48148,   ->,167.99.141.164,3283,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:13:15.873926,2586.083496,tcp,146.56.203.227,40519,   ->,167.71.64.32,23,S_RA,0,0,4,220,112,2,Amsterdam
2021-05-18 02:13:19.271411,0.593131,tcp,192.99.222.103,60839,   ->,159.65.26.180,445,S_RA,20,20,4,240,132,2,London
2021-05-18 02:13:22.306663,2.5e-05,tcp,92.118.160.5,50056,   ->,159.65.26.180,2525,S_RA,0,0,2,112,58,1,London
2021-05-18 02:13:24.046718,2.6e-05,tcp,206.189.156.20,61953,   ->,167.99.141.164,5632,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:13:24.542769,2.9e-05,tcp,167.99.167.114,43557,   ->,167.99.141.164,4961,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:13:28.384794,0.053362,tcp,45.146.164.58,8080,   ->,159.65.26.180,13313,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:13:38.133714,0.040428,tcp,45.134.26.49,59474,   ->,167.99.141.164,55505,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:13:44.089900,0.803485,tcp,80.94.93.24,59086,   ->,159.65.26.180,5060,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:13:44.916827,0.051835,tcp,45.134.26.48,59457,   ->,159.65.26.180,26789,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:13:45.979729,3.3e-05,tcp,74.120.14.23,25789,   ->,167.71.64.32,5683,S_RA,32,32,2,112,58,1,Amsterdam
2021-05-18 02:13:47.607569,0.689705,tcp,36.90.59.230,56760,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2,London
2021-05-18 02:13:54.190909,2.4e-05,tcp,74.120.14.16,55628,   ->,159.65.26.180,7547,S_RA,32,32,2,112,58,1,London
2021-05-18 02:14:08.703931,0.044153,tcp,45.155.205.79,51432,   ->,167.99.141.164,38263,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:14:17.748763,0.049217,tcp,45.134.26.48,59457,   ->,159.65.26.180,12321,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:14:18.150495,0.041529,tcp,45.146.165.216,59121,   ->,167.99.141.164,26289,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:14:21.196274,0.095452,tcp,45.134.26.54,59558,   ->,159.65.26.180,13377,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:14:21.201824,2.3e-05,tcp,121.199.72.238,47220,   ->,159.65.26.180,6379,S_RA,0,0,2,128,74,1,London
2021-05-18 02:14:28.722467,3e-05,tcp,167.248.133.68,52169,   ->,159.65.26.180,8157,S_RA,0,0,2,112,58,1,London
2021-05-18 02:14:28.812490,3.6e-05,tcp,46.101.100.227,53049,   ->,167.71.64.32,32527,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 02:14:44.957748,2.8e-05,tcp,123.160.221.16,28230,   ->,159.65.26.180,8147,S_RA,0,0,2,120,66,1,London
2021-05-18 02:14:45.547622,0.057336,tcp,91.223.67.180,59639,   ->,167.71.64.32,23492,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:14:54.284875,2.9e-05,icmp,92.118.161.49,-1,  <->,167.99.141.164,-1,ECO,0,0,2,110,56,1,Frankfurt
2021-05-18 02:14:57.033707,0.079761,tcp,45.134.26.53,59541,   ->,167.71.64.32,10478,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:15:00.003177,2.4e-05,tcp,66.171.122.211,1149,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1,London
2021-05-18 02:15:00.701489,2.3e-05,tcp,66.171.122.211,2231,   ->,159.65.26.180,445,S_RA,0,0,2,120,66,1,London
2021-05-18 02:15:02.432349,2.7e-05,tcp,185.173.35.49,57480,   ->,167.99.141.164,5902,S_RA,64,64,2,112,58,1,Frankfurt
2021-05-18 02:15:03.636926,0.061123,tcp,185.191.34.206,54566,   ->,159.65.26.180,7413,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:15:06.145133,4e-05,tcp,192.241.221.56,34394,   ->,167.71.64.32,32920,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 02:15:15.234243,0.25333,tcp,185.153.197.52,59654,   ->,167.71.64.32,2503,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:15:15.245246,2.9e-05,tcp,122.228.19.80,35270,   ->,167.99.141.164,2222,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 02:15:18.958643,3.2e-05,tcp,74.120.14.16,9213,   ->,167.71.64.32,443,S_RA,32,32,2,112,58,1,Amsterdam
2021-05-18 02:15:19.633514,3.8e-05,tcp,119.45.48.108,42511,   ->,159.65.26.180,911,S_RA,0,0,2,110,56,1,London
2021-05-18 02:15:23.934822,0.591102,tcp,80.11.84.173,61112,   ->,159.65.26.180,445,S_RA,0,0,4,240,132,2,London
2021-05-18 02:15:26.056424,0.036997,tcp,45.134.26.43,59370,   ->,167.99.141.164,63285,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:15:33.969760,0.04631,tcp,45.145.67.74,59172,   ->,167.99.141.164,11315,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:15:37.082105,2.8e-05,tcp,192.241.218.49,53844,   ->,159.65.26.180,32920,S_RA,0,0,2,110,56,1,London
2021-05-18 02:15:42.183820,0.043486,tcp,193.27.228.59,41528,   ->,167.71.64.32,7434,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:15:43.547849,0.198729,tcp,185.153.199.146,59689,   ->,167.99.141.164,64698,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:15:44.745811,0.042988,tcp,91.223.67.180,59639,   ->,167.99.141.164,34478,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:15:45.409208,1.545917,tcp,49.235.76.69,62382,   ->,159.65.26.180,2975,S_RA,0,0,6,356,194,3,London
2021-05-18 02:15:45.452625,1.60916,tcp,49.235.76.69,62383,   ->,159.65.26.180,8080,S_RA,0,0,6,356,194,3,London
2021-05-18 02:15:45.484020,1.577749,tcp,49.235.76.69,62384,   ->,159.65.26.180,4145,S_RA,0,0,6,356,194,3,London
2021-05-18 02:15:45.503312,1.546421,tcp,49.235.76.69,62385,   ->,159.65.26.180,4153,S_RA,0,0,6,356,194,3,London
2021-05-18 02:15:48.809108,0.088047,tcp,92.63.196.13,48849,   ->,159.65.26.180,65001,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:15:52.022907,0.042291,tcp,103.145.13.26,51258,   ->,167.71.64.32,5038,SR_RA,40,40,3,166,112,2,Amsterdam
2021-05-18 02:15:57.053384,1.45473,tcp,36.68.55.4,30306,   ->,159.65.26.180,1433,S_RA,0,0,6,348,186,3,London
2021-05-18 02:15:59.620586,0.037373,tcp,194.48.199.78,56852,   ->,167.99.141.164,9069,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:16:03.399746,0.051613,tcp,45.134.26.56,59595,   ->,167.71.64.32,24991,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:16:05.983902,0.053155,tcp,45.134.26.42,59352,   ->,159.65.26.180,7359,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:16:11.673369,3.3e-05,tcp,167.172.249.162,56864,   ->,167.71.64.32,37022,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 02:16:13.723946,0.047632,tcp,185.191.34.213,53484,   ->,167.99.141.164,7430,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:16:13.785152,0.012956,tcp,89.248.165.199,45013,   ->,167.71.64.32,2477,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:16:14.296250,3.3e-05,tcp,92.118.160.5,63769,   ->,167.71.64.32,52311,S_RA,0,0,2,112,58,1,Amsterdam
2021-05-18 02:16:17.216602,0.039521,tcp,45.155.205.80,51425,   ->,167.99.141.164,8129,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:16:24.475154,0.044162,tcp,45.134.26.43,59370,   ->,167.99.141.164,10623,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:16:28.667805,0.162728,tcp,45.145.67.74,59172,   ->,167.71.64.32,4191,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:16:33.772948,0.274413,tcp,134.209.94.207,56884,   ->,167.99.141.164,30,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:16:35.780249,0.050213,tcp,45.134.26.40,59321,   ->,159.65.26.180,37984,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:16:55.725559,0.051221,tcp,45.134.26.50,59491,   ->,167.71.64.32,7459,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:17:01.475238,0.055979,tcp,45.134.26.38,59289,   ->,159.65.26.180,13134,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:17:04.061230,0.036143,tcp,193.57.40.49,57949,   ->,167.71.64.32,2567,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:17:11.757412,0.065942,tcp,92.63.197.74,48529,   ->,167.71.64.32,9284,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:17:12.915543,0.370951,tcp,116.206.94.92,44343,   ->,159.65.26.180,1433,SR_RA,0,0,3,176,122,2,London
2021-05-18 02:17:14.355131,0.05199,tcp,45.134.26.57,59612,   ->,167.71.64.32,53965,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:17:14.669783,0.075216,tcp,194.26.29.166,47014,   ->,167.71.64.32,3001,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:17:14.770661,3.4e-05,tcp,143.110.184.104,61953,   ->,159.65.26.180,9061,S_RA,32,32,2,110,56,1,London
2021-05-18 02:17:15.780243,0.013368,tcp,45.143.203.17,54570,   ->,159.65.26.180,7441,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:17:16.384316,0.050373,tcp,87.251.70.87,53306,   ->,167.71.64.32,10443,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:17:19.695061,0.042881,tcp,45.155.205.79,51432,   ->,167.99.141.164,48608,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:17:23.886616,0.167234,tcp,5.188.206.18,46983,   ->,159.65.26.180,12326,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:17:36.131827,2.6e-05,tcp,80.82.77.240,64344,   ->,167.99.141.164,2377,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:17:43.803967,3.5e-05,tcp,80.82.77.240,64344,   ->,167.71.64.32,2377,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 02:17:49.744997,3.3e-05,tcp,167.248.133.85,36012,   ->,167.99.141.164,52965,S_RA,0,0,2,112,58,1,Frankfurt
2021-05-18 02:17:49.981085,0.657496,tcp,61.16.140.98,64634,   ->,159.65.26.180,445,S_RA,32,32,4,240,132,2,London
2021-05-18 02:17:56.329288,0.04497,tcp,45.134.26.34,59221,   ->,167.71.64.32,8700,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:18:02.422499,0.091748,tcp,185.153.196.126,56489,   ->,167.99.141.164,3389,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:18:03.529700,0.053573,tcp,45.134.26.43,59370,   ->,159.65.26.180,32507,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:18:12.755225,2.7e-05,tcp,124.236.22.12,55473,   ->,167.99.141.164,3799,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:18:13.017300,0.038463,tcp,45.155.205.80,51425,   ->,167.99.141.164,44733,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:18:22.495283,0.05534,tcp,45.134.26.47,59438,   ->,159.65.26.180,50832,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:18:28.937837,3.1e-05,tcp,206.189.8.130,57014,   ->,167.71.64.32,27017,S_RA,0,0,2,110,56,1,Amsterdam
2021-05-18 02:18:29.407348,3.4e-05,tcp,167.248.133.95,10568,   ->,159.65.26.180,51006,S_RA,0,0,2,112,58,1,London
2021-05-18 02:18:31.159748,0.048997,tcp,45.134.26.55,59575,   ->,167.71.64.32,50861,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:18:36.015064,3.1e-05,tcp,185.142.236.36,16655,   ->,159.65.26.180,3388,S_RA,0,0,2,112,58,1,London
2021-05-18 02:18:36.244201,2.9e-05,tcp,159.65.145.191,61953,   ->,167.71.64.32,8062,S_RA,32,32,2,110,56,1,Amsterdam
2021-05-18 02:18:42.999332,0.012188,tcp,92.63.197.86,56335,   ->,159.65.26.180,8778,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:18:44.502119,0.01444,tcp,92.63.197.53,54961,   ->,167.99.141.164,7749,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:18:46.501426,0.261378,tcp,34.93.51.123,40911,   ->,167.71.64.32,9200,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:18:51.112976,0.053551,tcp,185.191.34.206,54566,   ->,167.71.64.32,7411,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:18:58.475448,2.7e-05,tcp,167.71.172.253,61953,   ->,159.65.26.180,8083,S_RA,0,0,2,110,56,1,London
2021-05-18 02:18:58.603277,2.8e-05,tcp,14.99.5.156,47816,   ->,167.99.141.164,3389,S_RA,32,32,2,110,56,1,Frankfurt
2021-05-18 02:19:08.377201,0.052077,tcp,45.134.26.46,59420,   ->,167.71.64.32,11102,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:19:11.113865,3.3e-05,tcp,142.93.139.122,16849,   ->,167.99.141.164,1527,S_RA,0,0,2,110,56,1,Frankfurt
2021-05-18 02:19:12.341134,0.050151,tcp,45.134.26.37,59270,   ->,159.65.26.180,27139,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:19:22.478434,0.039327,tcp,45.134.26.45,59404,   ->,167.99.141.164,6082,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:19:24.263113,0.054303,tcp,185.191.34.204,55106,   ->,159.65.26.180,7402,SR_RA,0,0,3,166,112,2,London
2021-05-18 02:19:28.285674,0.577629,tcp,192.99.222.103,53121,   ->,159.65.26.180,445,S_RA,20,20,4,240,132,2,London
2021-05-18 02:19:30.827579,0.047522,tcp,185.153.199.145,59670,   ->,167.71.64.32,43690,SR_RA,0,0,3,166,112,2,Amsterdam
2021-05-18 02:19:34.967587,0.040297,tcp,45.134.26.47,59438,   ->,167.99.141.164,51478,SR_RA,0,0,3,166,112,2,Frankfurt
2021-05-18 02:19:39.164528,2.4e-05,tcp,42.188.234.22,48508,   ->,159.65.26.180,23,S_RA,0,0,2,112,58,1,London
2021-05-18 02:19:44.630106,0.595955,tcp,172.58.224.128,45458,   ->,159.65.26.180,445,S_RA,0,0,4,232,124,2,London
2021-05-18 02:19:44.810380,0.058147,tcp,45.134.26.42,59352,   ->,159.65.26.180,3770,SR_RA,0,0,3,166,112,2,London
