SrcAddr,total_flows,total_bytes,total_pkts,total_src_bytes,total_src_pkts,avg_bytes_per_flow,avg_pkts_per_flow,avg_duration,median_duration,n_unique_dports,n_unique_sports,n_unique_dstaddr,n_unique_proto,port_scan_ratio,dst_diversity_ratio,entropy_dport,entropy_dstaddr,entropy_proto,first_seen,last_seen,active_duration_seconds,n_active_hours,flows_per_active_hour,location_mode,bytes_per_pkt,src_bytes_ratio,src_pkts_ratio,total_flows_log1p,total_bytes_log1p,total_pkts_log1p,total_src_bytes_log1p,total_src_pkts_log1p,avg_bytes_per_flow_log1p,avg_pkts_per_flow_log1p,active_duration_seconds_log1p,flows_per_active_hour_log1p,bytes_per_pkt_log1p,iforest_score,iforest_label,hdbscan_cluster,hdbscan_score,hdbscan_label,knn_score,copod_score,lof_score,ensemble_score,anomaly_label_final
1.4.198.164,1,356,6,194,3,356.0,6.0,1.377028,1.377028,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 05:12:15.374313,2021-05-18 05:12:15.374313,0.0,1,1.0,Frankfurt,59.333333333333336,0.5449438202247191,0.5,0.6931471805599453,5.877735781779639,1.9459101490553132,5.272999558563747,1.3862943611198906,5.877735781779639,1.9459101490553132,0.0,0.6931471805599453,4.099884742597716,-0.07457934427040952,0,7,0.2952764170748822,0,0.000793699173991621,33.21218873439696,1.0536665603462638,0.12562080189102717,0
1.47.110.154,2,240,4,132,2,120.0,2.0,2.7e-05,2.7e-05,1,2,1,1,0.5,0.5,-0.0,-0.0,-0.0,2021-05-18 19:27:06.018170,2021-05-18 19:27:06.815153,0.796983,1,2.0,London,60.0,0.55,0.5,1.0986122886681096,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,4.795790545596741,1.0986122886681096,0.5861091475452104,1.0986122886681096,4.110873864173311,-0.08425287484743638,0,75,0.5433670470568813,0,0.002013839623930494,23.560266368397723,1.260640061426359,0.1570670926255784,0
1.53.182.57,1,240,4,132,2,240.0,4.0,0.761628,0.761628,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 11:09:34.997743,2021-05-18 11:09:34.997743,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14496469369459136,0,64,0.37734204793033177,0,6.794478533235305e-05,20.090561492375706,1.0612924771669117,0.09103813478473308,0
1.53.235.183,1,240,4,132,2,240.0,4.0,0.740778,0.740778,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 13:52:02.128021,2021-05-18 13:52:02.128021,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14525600354108237,0,-1,0.008046817849296893,0,0.00010394910776721145,19.822098946438707,1.2281630967795651,0.016663410292939048,0
1.55.219.139,1,240,4,132,2,240.0,4.0,0.919816,0.919816,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 20:13:31.098988,2021-05-18 20:13:31.098988,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.13871629196287716,0,-1,0.932135822708671,0,0.00242173603653106,20.772408805493857,2.2339522444320847,0.20584052677740855,0
1.55.239.251,1,240,4,132,2,240.0,4.0,0.773494,0.773494,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 12:47:54.395313,2021-05-18 12:47:54.395313,0.0,1,1.0,Frankfurt,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.1441563879628769,0,-1,0.07489376770540757,0,0.00014676215918068352,20.265723609613516,1.1147536412303842,0.03116902151635692,0
1.55.48.235,1,240,4,132,2,240.0,4.0,0.737475,0.737475,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 02:12:03.584492,2021-05-18 02:12:03.584492,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14525600354108237,0,72,0.7556197816312669,0,7.924514858360567e-05,19.75792494063424,1.326125064587976,0.16608672058044177,0
1.63.226.147,3,330,6,168,3,110.0,2.0,3.2e-05,3.3e-05,2,2,2,1,0.6666666666666666,0.6666666666666666,0.9182958340544896,0.9182958340544896,-0.0,2021-05-18 04:41:34.702999,2021-05-18 19:20:45.668263,52750.965264,3,1.0,Amsterdam,55.0,0.509090909090909,0.5,1.3862943611198906,5.802118375377063,1.9459101490553132,5.1298987149230735,1.3862943611198906,4.709530201312334,1.0986122886681096,10.873356306833891,0.6931471805599453,4.02535169073515,-0.06055938495038349,0,-1,0.01287054839340545,0,1.3943588904386168,34.98454165290365,1.4286572743631378,0.08030473561995502,0
1.71.142.56,1,128,2,74,1,128.0,2.0,2.5e-05,2.5e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 19:03:11.223710,2021-05-18 19:03:11.223710,0.0,1,1.0,London,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.14113821774804286,0,28,0.0,0,0.0,15.668812120526955,1.0,0.011036750543103702,0
1.9.201.178,2,480,8,264,4,240.0,4.0,0.7768900000000001,0.7768900000000001,1,2,1,1,0.5,0.5,-0.0,-0.0,-0.0,2021-05-18 11:47:44.884486,2021-05-18 13:23:41.511747,5756.627261,2,1.0,London,60.0,0.55,0.5,1.0986122886681096,6.175867270105761,2.1972245773362196,5.579729825986222,1.6094379124341003,5.484796933490655,1.6094379124341003,8.658280734967713,0.6931471805599453,4.110873864173311,-0.08712075199721192,0,78,0.13846023540937993,0,0.03194140572194426,36.17324192658989,1.101311176516113,0.09275893321679786,0
100.33.251.40,1,112,2,58,1,112.0,2.0,2.4e-05,2.4e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 06:18:29.531375,2021-05-18 06:18:29.531375,0.0,1,1.0,Frankfurt,56.0,0.5178571428571429,0.5,0.6931471805599453,4.727387818712341,1.0986122886681096,4.07753744390572,0.6931471805599453,4.727387818712341,1.0986122886681096,0.0,0.6931471805599453,4.04305126783455,-0.13594638928602087,0,37,0.0,0,0.0,14.699870315825219,0.901351342531106,0.01204294627893949,0
101.0.42.99,1,110,2,56,1,110.0,2.0,2.5e-05,2.5e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 19:10:12.738556,2021-05-18 19:10:12.738556,0.0,1,1.0,London,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.15030084554896406,0,49,0.0,0,0.0,13.654420866608127,1.0,0.003962707186781152,0
101.0.54.133,1,128,2,74,1,128.0,2.0,2.4e-05,2.4e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 21:54:40.979094,2021-05-18 21:54:40.979094,0.0,1,1.0,Frankfurt,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.13643192931970916,0,29,0.0,0,0.0,16.58275461899984,1.0,0.014498511899964575,0
101.127.139.61,1,112,2,58,1,112.0,2.0,2.993161,2.993161,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 20:33:47.550245,2021-05-18 20:33:47.550245,0.0,1,1.0,London,56.0,0.5178571428571429,0.5,0.6931471805599453,4.727387818712341,1.0986122886681096,4.07753744390572,0.6931471805599453,4.727387818712341,1.0986122886681096,0.0,0.6931471805599453,4.04305126783455,-0.07160777444336908,0,-1,0.999999665900465,0,0.10669819270529221,19.307211778991594,493334.3963029953,0.24834299801583248,0
101.127.72.89,1,112,2,58,1,112.0,2.0,2.9e-05,2.9e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 11:31:06.445186,2021-05-18 11:31:06.445186,0.0,1,1.0,Frankfurt,56.0,0.5178571428571429,0.5,0.6931471805599453,4.727387818712341,1.0986122886681096,4.07753744390572,0.6931471805599453,4.727387818712341,1.0986122886681096,0.0,0.6931471805599453,4.04305126783455,-0.13823438680384909,0,34,0.0,0,0.0,12.529362840578308,1.0,0.007904326617423258,0
101.132.113.119,3,442,8,280,5,147.33333333333334,2.6666666666666665,0.24509499999999998,0.325612,1,3,1,1,0.3333333333333333,0.3333333333333333,-0.0,-0.0,-0.0,2021-05-18 02:09:46.216347,2021-05-18 22:06:08.192665,71781.976318,3,1.0,London,55.25,0.6334841628959276,0.625,1.3862943611198906,6.093569770045136,2.1972245773362196,5.638354669333745,1.791759469228055,4.99946199349813,1.2992829841302609,11.181402628288893,0.6931471805599453,4.029806041084529,0.007396407850576048,1,-1,0.020371274651316103,0,2.645779196494395,44.9367751740817,1.1928498195886656,0.12915446897181865,0
101.132.115.48,1,128,2,74,1,128.0,2.0,2.5e-05,2.5e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 19:01:35.627944,2021-05-18 19:01:35.627944,0.0,1,1.0,London,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.14113821774804286,0,28,0.0,0,0.0,15.668812120526955,1.0,0.011036750543103702,0
101.132.252.15,1,128,2,74,1,128.0,2.0,3.5e-05,3.5e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 10:32:01.984365,2021-05-18 10:32:01.984365,0.0,1,1.0,London,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.1352784361777824,0,17,0.0,0,0.0,14.568771056160932,1.0,0.012163236112154545,0
101.133.160.193,1,128,2,74,1,128.0,2.0,2.7e-05,2.7e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 13:55:03.336060,2021-05-18 13:55:03.336060,0.0,1,1.0,London,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.1423650987320666,0,21,0.0,0,0.0,14.704972119587369,1.0,0.009102095019475048,0
101.133.166.60,1,110,2,56,1,110.0,2.0,2.5e-05,2.5e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 19:08:52.405096,2021-05-18 19:08:52.405096,0.0,1,1.0,London,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.15030084554896406,0,49,0.0,0,0.0,13.654420866608127,1.0,0.003962707186781152,0
101.187.220.93,1,112,2,58,1,112.0,2.0,1.535323,1.535323,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 08:54:18.686480,2021-05-18 08:54:18.686480,0.0,1,1.0,Amsterdam,56.0,0.5178571428571429,0.5,0.6931471805599453,4.727387818712341,1.0986122886681096,4.07753744390572,0.6931471805599453,4.727387818712341,1.0986122886681096,0.0,0.6931471805599453,4.04305126783455,-0.08129167676421423,0,-1,0.9999993486538628,0,0.05472941638001804,18.26448940905312,280468.0701676434,0.24231823425469806,0
101.200.203.43,3,498,9,336,6,166.0,3.0,1.042016,1.097101,2,2,2,1,0.6666666666666666,0.6666666666666666,0.9182958340544896,0.9182958340544896,-0.0,2021-05-18 03:28:05.671198,2021-05-18 04:59:16.763359,5471.092161,2,1.5,Frankfurt,55.333333333333336,0.6746987951807228,0.6666666666666666,1.3862943611198906,6.212606095751519,2.302585092994046,5.820082930352362,1.9459101490553132,5.117993812416755,1.3862943611198906,8.607416301448568,0.9162907318741551,4.0312864262549635,0.028767255719276075,1,16,0.011585874119151008,0,1.8955504116729471,52.87466277377874,0.9594692829512586,0.14731860792329393,0
101.200.40.5,4,608,11,392,7,152.0,2.75,0.22120975,0.24486400000000003,2,2,2,1,0.5,0.5,1.0,1.0,-0.0,2021-05-18 04:59:35.917368,2021-05-18 05:06:58.913445,442.996077,2,2.0,Frankfurt,55.27272727272727,0.6447368421052632,0.6363636363636364,1.6094379124341003,6.411818267709897,2.4849066497880004,5.973809611869261,2.0794415416798357,5.030437921392435,1.3217558399823195,6.095815726807605,1.0986122886681096,4.0302099998862255,0.02574759861014564,1,16,0.07047374340501338,0,1.7990249704981107,52.74335815872591,1.007546451606657,0.15736977600820942,0
101.227.99.86,1,232,4,124,2,232.0,4.0,2.994418,2.994418,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 20:45:18.289211,2021-05-18 20:45:18.289211,0.0,1,1.0,Amsterdam,58.0,0.5344827586206896,0.5,0.6931471805599453,5.4510384535657,1.6094379124341003,4.8283137373023015,1.0986122886681096,5.4510384535657,1.6094379124341003,0.0,0.6931471805599453,4.07753744390572,-0.09027534623366623,0,8,0.9858473999020839,0,0.07963050232132879,23.04104336644719,43.23375447281778,0.24218121524313857,0
101.234.76.77,1,166,3,112,2,166.0,3.0,0.224351,0.224351,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 06:18:07.134202,2021-05-18 06:18:07.134202,0.0,1,1.0,Frankfurt,55.333333333333336,0.6746987951807228,0.6666666666666666,0.6931471805599453,5.117993812416755,1.3862943611198906,4.727387818712341,1.0986122886681096,5.117993812416755,1.3862943611198906,0.0,0.6931471805599453,4.0312864262549635,-0.07975419106033854,0,2,0.10720590595407506,0,0.0002887118435616118,19.72250340927785,1.024165347648697,0.06643878266893011,0
101.32.176.200,1,166,3,112,2,166.0,3.0,0.266398,0.266398,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 13:04:58.155003,2021-05-18 13:04:58.155003,0.0,1,1.0,Frankfurt,55.333333333333336,0.6746987951807228,0.6666666666666666,0.6931471805599453,5.117993812416755,1.3862943611198906,4.727387818712341,1.0986122886681096,5.117993812416755,1.3862943611198906,0.0,0.6931471805599453,4.0312864262549635,-0.08001595512068538,0,2,0.027277496065746875,0,0.00025320659242260583,19.786784544722163,0.9732320202602027,0.05042425687183536,0
101.32.42.89,1,128,2,74,1,128.0,2.0,2.9e-05,2.9e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 17:10:02.986081,2021-05-18 17:10:02.986081,0.0,1,1.0,Frankfurt,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.14381307409263683,0,20,0.0,0,0.0,14.412247143752928,1.0,0.008020613035465422,0
101.37.171.33,1,128,2,74,1,128.0,2.0,2.8e-05,2.8e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 13:14:53.471802,2021-05-18 13:14:53.471802,0.0,1,1.0,London,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.14341562394451146,0,22,0.0,0,0.0,14.518706397957313,1.0,0.008354609580796032,0
101.37.28.148,1,128,2,74,1,128.0,2.0,3.3e-05,3.3e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 19:40:34.971231,2021-05-18 19:40:34.971231,0.0,1,1.0,Amsterdam,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.13953814717552088,0,25,0.0,0,0.0,14.252795696579305,1.0,0.009757250010592345,0
101.37.67.231,1,128,2,74,1,128.0,2.0,4e-05,4e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 11:23:52.980212,2021-05-18 11:23:52.980212,0.0,1,1.0,London,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.12776717766738316,0,-1,0.6666666665416378,0,4.2146848510894035e-08,14.847901332951672,64.63905556618393,0.14934362168589674,0
101.51.156.5,3,480,8,264,4,160.0,2.6666666666666665,0.25153166666666665,3e-05,1,3,1,1,0.3333333333333333,0.3333333333333333,-0.0,-0.0,-0.0,2021-05-18 12:06:19.491328,2021-05-18 13:48:16.923912,6117.432584,2,1.5,London,60.0,0.55,0.5,1.3862943611198906,6.175867270105761,2.1972245773362196,5.579729825986222,1.6094379124341003,5.081404364984463,1.2992829841302609,8.71906122897816,0.9162907318741551,4.110873864173311,-0.06260092420339503,0,-1,7.802782055248242e-05,0,1.3697615931214577,38.30868115510692,1.0579611343805482,0.08149853350982438,0
101.96.120.17,1,120,2,66,1,120.0,2.0,2.7e-05,2.7e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 14:18:03.654181,2021-05-18 14:18:03.654181,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,4.795790545596741,1.0986122886681096,4.204692619390966,0.6931471805599453,4.795790545596741,1.0986122886681096,0.0,0.6931471805599453,4.110873864173311,-0.11336727845795624,0,10,0.0,0,4.2146848510894035e-08,13.313495153790436,1.0,0.020441272649993007,0
101.96.72.110,2,480,8,264,4,240.0,4.0,0.723964,0.723964,1,2,1,1,0.5,0.5,-0.0,-0.0,-0.0,2021-05-18 17:33:26.881345,2021-05-19 00:57:01.236641,26614.355296,2,1.0,London,60.0,0.55,0.5,1.0986122886681096,6.175867270105761,2.1972245773362196,5.579729825986222,1.6094379124341003,5.484796933490655,1.6094379124341003,10.189243594982342,0.6931471805599453,4.110873864173311,-0.07986992752087846,0,78,0.8212669474026657,0,0.2169173910182335,36.267140210858365,1.5789888469120694,0.2330768065024472,0
101.99.13.4,1,240,4,132,2,240.0,4.0,0.770503,0.770503,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 05:35:53.818196,2021-05-18 05:35:53.818196,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.1441563879628769,0,-1,0.021718779254796816,0,0.00014587096422021415,20.243535487090757,1.6238290789290162,0.020502454272037084,0
101.99.26.142,1,240,4,132,2,240.0,4.0,0.749258,0.749258,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 14:58:17.637183,2021-05-18 14:58:17.637183,0.0,1,1.0,Frankfurt,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.14525600354108237,0,65,0.0,0,3.9818646392115354e-05,19.944871226360664,0.975031262122584,0.015228599438575439,0
102.120.110.0,9,1152,18,666,9,128.0,2.0,2.9e-05,2.9e-05,1,9,1,1,0.1111111111111111,0.1111111111111111,-0.0,-0.0,-0.0,2021-05-18 11:21:08.304609,2021-05-18 11:29:42.801547,514.496938,1,9.0,Frankfurt,64.0,0.578125,0.5,2.302585092994046,7.050122520269059,2.9444389791664403,6.502790045915623,2.302585092994046,4.859812404361672,1.0986122886681096,6.245131363575164,2.302585092994046,4.174387269895637,0.08916428597374593,1,-1,0.02863493708365519,0,3.0760342459645944,62.26837757608219,1.6036238743023,0.1936995189510884,0
102.120.37.63,1,128,2,74,1,128.0,2.0,3.2e-05,3.2e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 10:56:57.590093,2021-05-18 10:56:57.590093,0.0,1,1.0,Frankfurt,64.0,0.578125,0.5,0.6931471805599453,4.859812404361672,1.0986122886681096,4.31748811353631,0.6931471805599453,4.859812404361672,1.0986122886681096,0.0,0.6931471805599453,4.174387269895637,-0.1419677453175181,0,19,0.0,0,0.0,14.249803356376763,1.0,0.008637080300046309,0
102.125.253.217,1,384,6,222,3,384.0,6.0,2.97995,2.97995,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 10:26:57.143618,2021-05-18 10:26:57.143618,0.0,1,1.0,Frankfurt,64.0,0.578125,0.5,0.6931471805599453,5.953243334287785,1.9459101490553132,5.407171771460119,1.3862943611198906,5.953243334287785,1.9459101490553132,0.0,0.6931471805599453,4.174387269895637,-0.01659117140804911,0,6,0.0,0,0.10438354278159802,40.883250488225706,1.0043261719924879,0.10427607560753158,0
102.130.49.150,1,106,2,56,1,106.0,2.0,4.5e-05,4.5e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 13:27:04.282084,2021-05-18 13:27:04.282084,0.0,1,1.0,Frankfurt,53.0,0.5283018867924528,0.5,0.6931471805599453,4.672828834461906,1.0986122886681096,4.04305126783455,0.6931471805599453,4.672828834461906,1.0986122886681096,0.0,0.6931471805599453,3.9889840465642745,-0.10634401054703507,0,-1,0.06851142070035648,0,0.3123659362657228,25.640149244866898,3061770.4682934172,0.05556200472425897,0
102.132.229.196,1,112,2,58,1,112.0,2.0,3.2e-05,3.2e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 17:22:09.553430,2021-05-18 17:22:09.553430,0.0,1,1.0,Frankfurt,56.0,0.5178571428571429,0.5,0.6931471805599453,4.727387818712341,1.0986122886681096,4.07753744390572,0.6931471805599453,4.727387818712341,1.0986122886681096,0.0,0.6931471805599453,4.04305126783455,-0.13550459681262778,0,-1,4.1586823298410783e-10,0,0.0,12.366919053202142,1.0,0.008927026422321894,0
102.167.2.235,1,116,2,62,1,116.0,2.0,2.5e-05,2.5e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 10:10:23.138934,2021-05-18 10:10:23.138934,0.0,1,1.0,London,58.0,0.5344827586206896,0.5,0.6931471805599453,4.762173934797756,1.0986122886681096,4.143134726391533,0.6931471805599453,4.762173934797756,1.0986122886681096,0.0,0.6931471805599453,4.07753744390572,-0.1125618979380884,0,9,0.0,0,5.1619136559035694e-08,14.201031632346265,0.9864580245759298,0.0220737846139804,0
102.222.214.19,3,330,6,168,3,110.0,2.0,2.6e-05,2.5e-05,1,1,3,1,0.3333333333333333,1.0,-0.0,1.584962500721156,-0.0,2021-05-19 01:29:12.447843,2021-05-19 01:50:04.628696,1252.180853,1,3.0,Amsterdam,55.0,0.509090909090909,0.5,1.3862943611198906,5.802118375377063,1.9459101490553132,5.1298987149230735,1.3862943611198906,4.709530201312334,1.0986122886681096,7.133440280474247,1.3862943611198906,4.02535169073515,-0.01466686047446486,0,-1,0.03908294167134946,0,1.79997565574887,35.64117497153857,1.708791573653944,0.10820137488735534,0
102.222.214.2,3,330,6,168,3,110.0,2.0,3.1666666666666666e-05,2.9e-05,1,1,3,1,0.3333333333333333,1.0,-0.0,1.584962500721156,-0.0,2021-05-19 01:14:28.296873,2021-05-19 01:46:14.452968,1906.156095,1,3.0,Frankfurt,55.0,0.509090909090909,0.5,1.3862943611198906,5.802118375377063,1.9459101490553132,5.1298987149230735,1.3862943611198906,4.709530201312334,1.0986122886681096,7.553368455947494,1.3862943611198906,4.02535169073515,-0.016072546888268757,0,-1,0.034531923813226645,0,1.7999639532367404,34.69037671234284,1.7038757219771559,0.10529292482061862,0
102.222.214.8,1,110,2,56,1,110.0,2.0,2.8e-05,2.8e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-19 01:58:14.245659,2021-05-19 01:58:14.245659,0.0,1,1.0,Amsterdam,55.0,0.509090909090909,0.5,0.6931471805599453,4.709530201312334,1.0986122886681096,4.04305126783455,0.6931471805599453,4.709530201312334,1.0986122886681096,0.0,0.6931471805599453,4.02535169073515,-0.15416297455100197,0,43,0.0,0,0.0,12.504315144038483,1.0,0.0005527040780297053,0
102.38.70.171,1,240,4,132,2,240.0,4.0,0.6837,0.6837,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 09:44:38.470236,2021-05-18 09:44:38.470236,0.0,1,1.0,London,60.0,0.55,0.5,0.6931471805599453,5.484796933490655,1.6094379124341003,4.890349128221754,1.0986122886681096,5.484796933490655,1.6094379124341003,0.0,0.6931471805599453,4.110873864173311,-0.1461101555330782,0,82,0.598622725036845,0,6.519990096541367e-05,18.86503592972068,1.576612095520057,0.1330247494485592,0
102.43.201.26,1,232,4,124,2,232.0,4.0,0.603241,0.603241,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 14:48:01.007993,2021-05-18 14:48:01.007993,0.0,1,1.0,London,58.0,0.5344827586206896,0.5,0.6931471805599453,5.4510384535657,1.6094379124341003,4.8283137373023015,1.0986122886681096,5.4510384535657,1.6094379124341003,0.0,0.6931471805599453,4.07753744390572,-0.11786204154732793,0,8,0.3895562356541678,0,0.0012804704266372352,17.785651814084012,1.1124690438414961,0.10265217833981437,0
102.44.38.233,2,704,12,380,6,352.0,6.0,1.2388335000000001,1.2388335000000001,2,2,1,1,1.0,0.5,1.0,-0.0,-0.0,2021-05-18 12:35:05.561036,2021-05-18 15:58:24.677761,12199.116725,2,1.0,London,58.666666666666664,0.5397727272727273,0.5,1.0986122886681096,6.558197802812269,2.5649493574615367,5.942799375126701,1.9459101490553132,5.8664680569332965,1.9459101490553132,9.40920079829853,0.6931471805599453,4.088773517172645,0.030562992548100576,1,-1,0.06269274170392765,0,2.733809696860435,51.05563559121483,492.2434327322808,0.15710307542962315,0
102.80.157.19,1,132,2,78,1,132.0,2.0,3.1e-05,3.1e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 12:49:00.325975,2021-05-18 12:49:00.325975,0.0,1,1.0,Frankfurt,66.0,0.5909090909090909,0.5,0.6931471805599453,4.890349128221754,1.0986122886681096,4.3694478524670215,0.6931471805599453,4.890349128221754,1.0986122886681096,0.0,0.6931471805599453,4.204692619390966,-0.10155418672819738,0,11,1.3455295563547385e-10,0,0.0,18.41768525729487,1.5473076864261097,0.03312819167380625,0
102.80.23.35,1,132,2,78,1,132.0,2.0,2.7e-05,2.7e-05,1,1,1,1,1.0,1.0,-0.0,-0.0,-0.0,2021-05-18 12:42:07.336705,2021-05-18 12:42:07.336705,0.0,1,1.0,Frankfurt,66.0,0.5909090909090909,0.5,0.6931471805599453,4.890349128221754,1.0986122886681096,4.3694478524670215,0.6931471805599453,4.890349128221754,1.0986122886681096,0.0,0.6931471805599453,4.204692619390966,-0.10192184947491495,0,12,0.0,0,0.0,18.84742912827209,1.0,0.03357067402443512,0
